15,22,-7,2019-10-26 19:17:23
15,23,-8,2019-10-26 19:17:23
16,23,-7,2019-10-26 19:17:23
17,23,-6,2019-10-26 19:17:23
18,23,-5,2019-10-26 19:17:23
19,23,-4,2019-10-26 19:17:23
20,23,-3,2019-10-26 19:17:23
21,23,-2,2019-10-26 19:17:23
22,23,-1,2019-10-26 19:17:23
23,23,0,2019-10-26 19:17:23
24,23,1,2019-10-26 19:17:23
25,23,2,2019-10-26 19:17:23
26,23,3,2019-10-26 19:17:23
26,24,2,2019-10-26 19:17:23
27,24,3,2019-10-26 19:17:23
28,24,4,2019-10-26 19:17:23
28,25,3,2019-10-26 19:17:23
29,25,4,2019-10-26 19:17:23
29,26,3,2019-10-26 19:17:23
30,26,4,2019-10-26 19:17:23
31,26,5,2019-10-26 19:17:23
32,26,6,2019-10-26 19:17:23
33,26,7,2019-10-26 19:17:23
0,2,-2,2019-10-28 19:18:14
0,3,-3,2019-10-28 19:18:14
0,4,-4,2019-10-28 19:18:14
0,5,-5,2019-10-28 19:18:14
0,6,-6,2019-10-28 19:18:14
0,7,-7,2019-10-28 19:18:14
0,8,-8,2019-10-28 19:18:14
1,8,-7,2019-10-28 19:18:14
1,9,-8,2019-10-28 19:18:14
1,10,-9,2019-10-28 19:18:14
1,11,-10,2019-10-28 19:18:14
1,12,-11,2019-10-28 19:18:14
1,13,-12,2019-10-28 19:18:14
1,14,-13,2019-10-28 19:18:14
1,15,-14,2019-10-28 19:18:14
2,15,-13,2019-10-28 19:18:14
2,16,-14,2019-10-28 19:18:14
2,17,-15,2019-10-28 19:18:14
3,17,-14,2019-10-28 19:18:14
4,17,-13,2019-10-28 19:18:14
4,18,-14,2019-10-28 19:18:14
5,18,-13,2019-10-28 19:18:14
5,19,-14,2019-10-28 19:18:14
6,20,-14,2019-10-28 19:18:14
6,21,-15,2019-10-28 19:18:14
7,21,-14,2019-10-28 19:18:14
8,21,-13,2019-10-28 19:18:14
